customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3567-VMQ65,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),93.71,1039.47,Yes
1578-VDZ18,Male,1,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,77.12,2692.4,No
3674-NDR89,Female,1,No,No,4,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.02,393.78,Yes
1325-PVS54,Female,0,No,Yes,5,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.61,340.87,Yes
3769-LIG75,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,77.6,241.33,Yes
1314-JMG70,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,92.14,837.53,No
2859-AZE23,Male,1,No,Yes,18,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,65.79,1175.34,Yes
2329-FCW21,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),62.79,115.71,Yes
4239-IER83,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.08,555.84,Yes
3642-CBC73,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),79.66,960.76,No
9187-JYP50,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.67,1238.98,No
7874-AEZ50,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.31,618.25,Yes
4112-PTX73,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.29,2113.09,Yes
3120-QJK57,Male,0,No,Yes,26,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,87.81,2292.37,No
4750-WST40,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.48,140.24,Yes
8761-HHU10,Female,0,No,No,64,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,75.16,4810.32,Yes
7160-NWA48,Female,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.66,1568.83,No
5481-OIG87,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),78.77,2604.54,Yes
9383-BXW26,Female,1,Yes,Yes,9,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.36,823.2,Yes
4395-OFD43,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),66.66,2870.67,No
2113-BGS14,Male,0,No,Yes,36,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),83.84,3014.78,No
2952-UJO13,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.33,229.79,No
5970-LOB92,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),72.07,75.41,No
2272-TDA13,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.79,540.57,Yes
4353-DUX97,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,86.76,1039.77,Yes
3867-ASB94,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.47,1144.98,No
8132-RWP39,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,92.2,2125.63,No
9884-NLN21,Female,0,No,No,47,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,63.34,2982.83,No
7493-CND74,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),81.75,1884.01,No
4699-UUO29,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.97,212.99,Yes
6857-VMA99,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),96.32,4144.16,No
9033-AMB72,Male,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,66.57,791.41,No
1462-QOC74,Male,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,109.88,6258.14,Yes
3893-YMB48,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,89.43,4641.03,Yes
7918-CCC43,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.13,167.34,Yes
7401-ALB75,Male,1,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,97.52,285.1,Yes
2114-PQC82,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,111.74,439.51,Yes
9348-NUY91,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.35,875.61,No
8699-QPM98,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.12,1190.27,Yes
7944-VVG88,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),89.12,5879.75,No
8521-RKE42,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),100.67,2516.28,No
2956-EFD56,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.57,235.88,No
5541-JNH39,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),67.17,261.17,Yes
7658-HHO88,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.2,120.44,No
8250-EXM88,Female,1,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.95,4501.98,No
5075-WJH58,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,77.68,4745.55,No
9698-ZGB58,Female,1,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.45,1613.92,No
6105-FQC39,Male,0,Yes,No,54,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,82.57,4467.42,Yes
1143-KFY44,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.97,64.52,Yes
8549-QZP96,Female,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),87.39,4012.25,No
7268-MJL13,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),89.1,1954.29,Yes
1841-HEU22,Female,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,71.58,779.41,No
5417-BAQ37,Female,1,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,98.49,3243.24,No
6409-VWO91,Female,1,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.1,1009.36,No
5180-GAC30,Male,0,No,No,3,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.92,209.29,Yes
9520-VIZ86,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.25,1219.21,Yes
4587-HOE22,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.55,65.4,Yes
8752-AKL25,Female,0,No,No,4,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,87.55,348.77,No
3488-BAP32,Male,1,No,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.25,1212.37,No
9619-CTJ27,Male,0,No,No,44,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),64.43,2843.53,No
6067-VKG40,Female,1,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.89,372.65,No
8890-NND92,Female,0,Yes,No,38,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,82.21,3128.89,No
6157-YSW33,Male,0,Yes,No,34,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),63.86,2163.33,No
9209-GGE52,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),98.0,4908.28,No
4783-KSH67,Female,0,Yes,Yes,38,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),56.61,2158.55,No
6016-YTV16,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.68,5954.33,Yes
3651-NGX30,Female,1,No,No,17,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.35,1235.27,No
8623-QDP95,Female,0,No,No,7,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.85,567.44,No
1488-KMZ65,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.89,792.63,Yes
1060-SLA95,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,92.0,554.76,Yes
9799-NJB23,Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,88.02,5019.2,No
6939-DDI52,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,1153.27,No
6110-NCV52,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.04,661.78,No
1275-PGX26,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,89.33,805.79,No
5713-IHT25,Female,0,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,91.29,905.56,Yes
2845-SAU36,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,97.95,388.86,No
4977-PPI65,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),83.93,86.82,Yes
5515-PMI30,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),86.64,3207.02,No
4952-JIZ41,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.17,4423.6,Yes
5012-KBK55,Female,0,No,No,17,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,73.05,1236.14,No
1599-IAS62,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,87.98,351.71,No
7747-KDC74,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,92.88,5847.34,Yes
8364-HTE14,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.85,6771.54,Yes
2776-NHW31,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.45,279.7,Yes
1328-GMJ58,Female,0,Yes,Yes,47,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,53.18,2490.48,No
9907-CHR80,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.66,821.38,Yes
5527-KAB11,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,91.53,284.36,Yes
2886-ZQU47,Female,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.81,4368.81,Yes
5024-MLU53,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,100.88,2815.7,Yes
7720-TTR68,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.33,74.8,No
5079-QGM34,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),81.56,3106.18,No
2705-JYI20,Female,0,No,No,35,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,68.21,2395.58,Yes
2386-PMJ62,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,88.45,4241.43,Yes
4541-GYL34,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),93.02,4835.14,Yes
4698-BNB19,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.57,179.69,No
1481-SDK63,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.92,1676.13,No
7418-LTZ54,Male,0,Yes,No,65,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,93.09,6052.98,No
2204-HOI52,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.95,987.2,No
7479-NNZ15,Male,1,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.23,296.14,Yes
1446-MEV68,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,98.39,5614.86,Yes
1660-DHJ80,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),101.34,395.72,No
9313-LSS18,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),87.13,2527.21,Yes
6999-SMU82,Male,1,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),79.33,715.17,No
7681-TWA81,Female,1,Yes,No,49,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,76.1,3730.12,Yes
5664-ALN94,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,91.6,4854.44,No
3387-YGZ77,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,101.17,6171.65,No
7378-CBD59,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,102.6,5036.39,No
3353-BXL38,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),72.96,1175.82,No
2094-YYI12,Female,0,No,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),76.57,313.27,No
3691-VDC87,Male,1,Yes,Yes,45,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.35,2841.73,No
6292-BEM47,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,82.03,88.71,No
9053-SRF23,Male,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.36,6355.81,No
8366-XAP99,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),103.8,4560.38,No
6997-AYK79,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.15,118.77,Yes
9957-AFE14,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.24,1983.98,Yes
8231-CLF40,Female,0,No,No,14,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,82.5,1156.49,Yes
9146-WEE50,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),65.48,1562.13,Yes
5580-RFY53,Female,0,Yes,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,70.32,1484.75,Yes
2689-KMF43,Male,0,No,No,64,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,73.06,4685.67,No
7409-LLA92,Female,0,No,No,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,72.9,2407.68,Yes
4262-QWK84,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,83.17,2659.97,No
1750-ATI29,Male,0,Yes,Yes,37,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),79.32,2942.64,No
8014-NBK84,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.74,255.8,No
2944-CZW64,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,87.96,436.28,Yes
9548-GUU64,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),91.0,3359.99,Yes
7001-QXW31,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,67.7,3182.29,No
9020-FGW80,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.43,2125.41,No
3535-SBK28,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,78.2,1494.32,No
3826-ESS88,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,78.74,5520.59,No
3001-PXU69,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.76,803.98,No
8189-AFS32,Female,1,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,81.7,820.5,No
3207-ZLM16,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),97.97,4120.71,No
1662-GAI48,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.66,46.3,No
6705-VAC48,Male,0,Yes,Yes,13,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,67.33,879.03,No
8542-NOY94,Male,1,Yes,Yes,7,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.76,468.76,Yes
6526-GRA94,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.13,310.99,No
4172-WLL58,Male,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.21,3827.6,Yes
1443-ICX29,Male,1,No,No,23,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,77.39,1775.6,No
2753-KKI30,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.1,82.6,Yes
5032-IPD27,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,94.92,93.4,Yes
1215-QDZ95,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.29,3010.94,No
4268-ZMF24,Male,1,No,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,87.26,3062.49,No
5165-NMN29,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.17,3697.8,Yes
1321-XUI84,Male,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),75.97,1294.45,Yes
8192-VDN58,Female,1,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),110.58,892.88,No
8308-ZAC43,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,107.45,115.49,Yes
2371-HLV99,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,92.63,6661.76,No
6833-QQX39,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.14,309.38,Yes
3585-QPV85,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.8,1015.49,No
5237-ZCZ84,Female,1,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.77,2109.28,No
7908-WUJ88,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),83.43,2503.83,Yes
4637-IRM78,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,104.0,837.11,No
3674-GWN23,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,103.34,415.69,Yes
1517-GWJ45,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,87.56,1049.95,Yes
2587-ICO44,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),90.47,3441.63,No
6362-KSI50,Male,1,Yes,Yes,11,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.95,908.74,Yes
3060-DQS43,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.49,1235.33,Yes
8125-NPN16,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,104.48,6159.17,No
5228-ZMM26,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.5,494.13,No
8765-JME50,Male,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,47.26,568.9,No
8883-WPR26,Male,0,Yes,No,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,56.87,2787.21,Yes
8843-KHN54,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.02,2078.95,No
5396-BBV64,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,69.66,3839.32,No
4379-HVJ92,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.11,1179.42,No
5045-BIK91,Male,1,Yes,No,22,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),69.58,1530.86,Yes
2097-NLF45,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),83.19,4577.37,Yes
8479-QQV42,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),32.23,2295.12,No
